JJ,4867,GRU,2564,RAO,2613,,0,320 319
JJ,4867,GRU,2564,REC,2610,,0,320 321
JJ,4867,GRU,2564,SCL,2650,,0,773 320 330
JJ,4867,GRU,2564,SJP,2619,,0,320 319
JJ,4867,GRU,2564,SLZ,2616,,0,320
JJ,4867,GRU,2564,SSA,2621,,0,320 321
JJ,4867,GRU,2564,THE,2623,,0,320
JJ,4867,GRU,2564,VIX,2638,,0,320
JJ,4867,GRU,2564,YYZ,193,Y,0,77W 77L
JJ,4867,GYN,2562,BSB,2531,,0,320 319
JJ,4867,GYN,2562,CGH,2618,,0,320 319
JJ,4867,GYN,2562,GRU,2564,,0,320
JJ,4867,IAD,3714,GRU,2564,Y,0,777
JJ,4867,IGU,2554,CGH,2618,,0,319
JJ,4867,IGU,2554,CWB,2545,,0,320
JJ,4867,IGU,2554,GIG,2560,,0,320
JJ,4867,IGU,2554,GRU,2564,,0,320
JJ,4867,IGU,2554,LIM,2789,Y,0,319
JJ,4867,IMP,2572,BSB,2531,,0,320 319
JJ,4867,IMP,2572,SLZ,2616,,0,319 320
JJ,4867,IOS,2569,CGH,2618,,0,319
JJ,4867,IOS,2569,SDU,2612,,0,319
JJ,4867,JFK,3797,GIG,2560,,0,763
JJ,4867,JFK,3797,GRU,2564,,0,773 77W
JJ,4867,JFK,3797,LIM,2789,Y,0,763
JJ,4867,JNB,813,GRU,2564,,0,343 346
JJ,4867,JOI,2576,CGH,2618,,0,319
JJ,4867,JOI,2576,GRU,2564,,0,319
JJ,4867,JPA,2575,BSB,2531,,0,320
JJ,4867,JPA,2575,GIG,2560,,0,320
JJ,4867,JPA,2575,GRU,2564,,0,320
JJ,4867,JUL,2792,AQP,2802,Y,0,319
JJ,4867,LAX,3484,LIM,2789,Y,0,763
JJ,4867,LDB,2581,CGH,2618,,0,319
JJ,4867,LDB,2581,CWB,2545,,0,320
JJ,4867,LDB,2581,GRU,2564,,0,320
JJ,4867,LHR,507,GIG,2560,,0,763
JJ,4867,LHR,507,GRU,2564,,0,773
JJ,4867,LIM,2789,CUZ,2812,Y,0,319
JJ,4867,LIM,2789,GRU,2564,,0,320 319
JJ,4867,LIM,2789,IGU,2554,Y,0,319
JJ,4867,LIM,2789,JFK,3797,Y,0,763
JJ,4867,LIM,2789,LAX,3484,Y,0,763
JJ,4867,LIM,2789,SCL,2650,Y,0,763
JJ,4867,LIS,1638,BSB,2531,Y,0,332
JJ,4867,LIS,1638,GIG,2560,Y,0,332
JJ,4867,LIS,1638,GRU,2564,Y,0,332 343
JJ,4867,LIS,1638,VCP,2578,Y,0,332
JJ,4867,MAB,2584,BEL,2526,,0,320
JJ,4867,MAB,2584,BSB,2531,,0,320
JJ,4867,MAD,1229,GRU,2564,,0,330
JJ,4867,MAD,1229,PEK,3364,,0,330
JJ,4867,MAO,2551,BEL,2526,,0,320
JJ,4867,MAO,2551,BSB,2531,,0,320
JJ,4867,MAO,2551,BVB,2533,,0,320
JJ,4867,MAO,2551,FOR,2559,,0,320
JJ,4867,MAO,2551,GIG,2560,,0,320
JJ,4867,MAO,2551,GRU,2564,,0,320 330 321 773
JJ,4867,MAO,2551,MIA,3576,,0,738 330
JJ,4867,MAO,2551,STM,4092,,0,320
JJ,4867,MCO,3878,GRU,2564,,0,330
JJ,4867,MCP,2591,BEL,2526,,0,320
JJ,4867,MCZ,2590,BSB,2531,,0,320
JJ,4867,MCZ,2590,GIG,2560,,0,320
JJ,4867,MCZ,2590,GRU,2564,,0,321 320
JJ,4867,MCZ,2590,REC,2610,,0,320
JJ,4867,MEX,1824,GRU,2564,,0,330
JJ,4867,MIA,3576,BSB,2531,,0,763 757
JJ,4867,MIA,3576,BWI,3849,,0,777
JJ,4867,MIA,3576,CNF,2537,,0,763
JJ,4867,MIA,3576,GIG,2560,,0,330 763
JJ,4867,MIA,3576,GRU,2564,,0,773 777
JJ,4867,MIA,3576,MAO,2551,,0,738 330
JJ,4867,MIA,3576,REC,2610,,0,757
JJ,4867,MIA,3576,SSA,2621,,0,757
JJ,4867,MUC,346,GRU,2564,Y,0,346
JJ,4867,MVD,2816,GIG,2560,,0,320
JJ,4867,MVD,2816,GRU,2564,,0,320
JJ,4867,MXP,1524,GRU,2564,,0,330
JJ,4867,NAT,2597,BSB,2531,,0,320
JJ,4867,NAT,2597,FOR,2559,,0,320
JJ,4867,NAT,2597,GIG,2560,,0,320
JJ,4867,NAT,2597,GRU,2564,,0,320 321
JJ,4867,NVT,2595,CGH,2618,,0,319
JJ,4867,OPO,1636,GRU,2564,Y,0,332
JJ,4867,ORD,3830,GRU,2564,Y,0,777
JJ,4867,PEK,3364,CDG,1382,,0,773
JJ,4867,PEK,3364,MAD,1229,,0,330
JJ,4867,PET,2603,POA,2599,Y,0,L4T
JJ,4867,PMC,2665,SCL,2650,Y,0,320
JJ,4867,PMW,4214,BSB,2531,,0,319 320
JJ,4867,POA,2599,BSB,2531,,0,320
JJ,4867,POA,2599,CGH,2618,,0,319 320
JJ,4867,POA,2599,CWB,2545,,0,320
JJ,4867,POA,2599,FLN,2555,,0,320
JJ,4867,POA,2599,GIG,2560,,0,320
JJ,4867,POA,2599,GRU,2564,,0,321 320 330
JJ,4867,PUQ,2647,PMC,2665,Y,0,320
JJ,4867,PUQ,2647,SCL,2650,Y,0,320
JJ,4867,PVH,2607,BSB,2531,,0,320
JJ,4867,RAO,2613,CGH,2618,,0,320 319
JJ,4867,RAO,2613,GRU,2564,,0,320 319
JJ,4867,RBR,2609,BSB,2531,,0,320
JJ,4867,REC,2610,AJU,2522,,0,320
JJ,4867,REC,2610,BSB,2531,,0,320 321
JJ,4867,REC,2610,FOR,2559,,0,320
JJ,4867,REC,2610,GIG,2560,,0,320 763
JJ,4867,REC,2610,GRU,2564,,0,321 320
JJ,4867,REC,2610,MIA,3576,,0,757
JJ,4867,REC,2610,SSA,2621,,0,320
JJ,4867,RIG,2611,PET,2603,Y,0,L4T
JJ,4867,SCL,2650,GIG,2560,Y,0,320 319
JJ,4867,SCL,2650,GRU,2564,,0,320 773 330
JJ,4867,SCL,2650,LIM,2789,Y,0,763
JJ,4867,SDU,2612,AJU,2522,,0,319
JJ,4867,SDU,2612,BSB,2531,,0,319
JJ,4867,SDU,2612,CGH,2618,,0,319
JJ,4867,SDU,2612,CNF,2537,,0,319
JJ,4867,SDU,2612,IOS,2569,,0,319
JJ,4867,SDU,2612,VIX,2638,,0,319
JJ,4867,SFO,3469,LIM,2789,Y,0,763
JJ,4867,SJP,2619,CGH,2618,,0,319 320
JJ,4867,SJP,2619,GRU,2564,,0,320 319
JJ,4867,SLZ,2616,BEL,2526,,0,320
JJ,4867,SLZ,2616,BSB,2531,,0,320 319
JJ,4867,SLZ,2616,FOR,2559,,0,320
JJ,4867,SLZ,2616,GIG,2560,,0,320
JJ,4867,SLZ,2616,GRU,2564,,0,320
JJ,4867,SLZ,2616,IMP,2572,,0,320 319
JJ,4867,SSA,2621,AJU,2522,,0,319
JJ,4867,SSA,2621,BSB,2531,,0,319 320
JJ,4867,SSA,2621,CGH,2618,,0,320 319
JJ,4867,SSA,2621,CNF,2537,,0,320
JJ,4867,SSA,2621,CWB,2545,,0,320
JJ,4867,SSA,2621,FOR,2559,,0,320
JJ,4867,SSA,2621,GIG,2560,,0,320 321
JJ,4867,SSA,2621,GRU,2564,,0,321 320
JJ,4867,SSA,2621,MIA,3576,,0,757
JJ,4867,SSA,2621,REC,2610,,0,320
JJ,4867,STM,4092,BEL,2526,,0,320
JJ,4867,STM,4092,MAO,2551,,0,320
JJ,4867,THE,2623,BSB,2531,,0,319 320
JJ,4867,THE,2623,FOR,2559,,0,319 320
JJ,4867,THE,2623,GRU,2564,,0,320
JJ,4867,UDI,2633,BSB,2531,,0,320
JJ,4867,UDI,2633,CGH,2618,,0,319 320
JJ,4867,USH,2497,AEP,2442,Y,0,320
JJ,4867,VCP,2578,BSB,2531,,0,320
JJ,4867,VCP,2578,GIG,2560,,0,320
JJ,4867,VCP,2578,LIS,1638,Y,0,332
JJ,4867,VIX,2638,BSB,2531,,0,320
JJ,4867,VIX,2638,CGH,2618,,0,320 319
JJ,4867,VIX,2638,GIG,2560,,0,320
JJ,4867,VIX,2638,GRU,2564,,0,320
JJ,4867,VIX,2638,SDU,2612,,0,319
JJ,4867,YYZ,193,GRU,2564,Y,0,77L 77W
